Block,time,value,ID,estado
Cold,56.898276820455806,61.25022911877393,25,ENVCOLD
Cold,57.8988326848249,60.72523541562555,25,ENVCOLD
Cold,59.09949972206781,60.51868032650342,25,ENVCOLD
Cold,60,60.795805953002976,25,ENVCOLD
Cold,0.7670928293496386,119.37361809095454,27,ENVCOLD
Cold,1.9677598665925513,117.9427901382643,27,ENVCOLD
Cold,3.1017231795441913,118.4765579543563,27,ENVCOLD
Cold,4.269038354641467,119.72988035982019,27,ENVCOLD
Cold,5.403001667593108,120.11818264201231,27,ENVCOLD
Cold,6.60366870483602,115.7850356821591,27,ENVCOLD
Cold,7.770983879933296,116.54785520573066,27,ENVCOLD
Cold,8.904947192884936,116.28955112443784,27,ENVCOLD
Cold,10.038910505836576,117.44859013826441,27,ENVCOLD
Cold,11.172873818788215,117.26891900716335,27,ENVCOLD
Cold,12.340188993885493,117.56717737797786,27,ENVCOLD
Cold,13.474152306837132,119.16464521072807,27,ENVCOLD
Cold,14.774874930516953,116.26204934199593,27,ENVCOLD
Cold,15.842134519177321,114.48022542062311,27,ENVCOLD
Cold,17.009449694274597,116.97766590038319,27,ENVCOLD
Cold,18.21011673151751,116.18222425453959,27,ENVCOLD
Cold,19.34408004446915,116.8732964517743,27,ENVCOLD
Cold,20.478043357420788,119.29866033649856,27,ENVCOLD
Cold,21.645358532518067,119.2605001166086,27,ENVCOLD
Cold,22.84602556976098,119.93818350824614,27,ENVCOLD
Cold,24.04669260700389,122.68631590871253,27,ENVCOLD
Cold,25.113952195664258,120.44645597201416,27,ENVCOLD
Cold,26.11450806003335,117.85430707979378,27,ENVCOLD
Cold,27.115063924402445,118.2986658670668,27,ENVCOLD
Cold,28.11561978877154,117.42249465267373,27,ENVCOLD
Cold,29.14952751528627,117.34687736131929,27,ENVCOLD
Cold,30.183435241801,118.30981429285379,27,ENVCOLD
Cold,31.250694830461367,120.65837821089474,27,ENVCOLD
Cold,32.31795441912173,124.38636245210756,27,ENVCOLD
Cold,33.51862145636465,125.32570741296041,27,ENVCOLD
Cold,34.68593663146192,126.95039277028161,27,ENVCOLD
Cold,35.886603668704836,127.71702402132301,27,ENVCOLD
Cold,36.88715953307393,118.70079060469777,27,ENVCOLD
Cold,37.887715397443024,118.7625015159088,27,ENVCOLD
Cold,39.02167871039466,115.36176571714157,27,ENVCOLD
Cold,40.055586436909394,119.40614865900396,27,ENVCOLD
Cold,41.25625347415231,124.038898850575,27,ENVCOLD
Cold,42.32351306281267,125.26209485257378,27,ENVCOLD
Cold,43.39077265147304,127.16911127769458,27,ENVCOLD
Cold,44.458032240133406,132.04747336331866,27,ENVCOLD
Cold,45.525291828793776,132.56552627019883,27,ENVCOLD
Cold,46.5591995553085,128.00516684990836,27,ENVCOLD
Cold,47.62645914396887,129.63980069965038,27,ENVCOLD
Cold,48.6603668704836,131.0261382308848,27,ENVCOLD
Cold,49.72762645914397,128.06830811261074,27,ENVCOLD
Cold,50.7615341856587,128.99986630018347,27,ENVCOLD
Cold,51.79544191217343,129.8376501082795,27,ENVCOLD
Cold,52.82934963868816,131.07976804930922,27,ENVCOLD
Cold,53.829905503057255,132.01908212560406,27,ENVCOLD
Cold,54.89716509171762,133.67705547226413,27,ENVCOLD
Cold,55.96442468037799,134.12038447442978,27,ENVCOLD
Cold,57.03168426903835,136.4840913210066,27,ENVCOLD
Cold,58.165647581989994,139.54412160586392,27,ENVCOLD
Cold,59.36631461923291,139.3944785607201,27,ENVCOLD
Cold,0.30016675931072817,63.05565703098431,28,ENVCOLD
Cold,1.6008893829905504,63.031508245877134,28,ENVCOLD
Cold,2.9683157309616455,63.811286889888535,28,ENVCOLD
Cold,4.235686492495831,62.87184657671167,28,ENVCOLD
Cold,5.536409116175653,62.76753759786774,28,ENVCOLD
Cold,6.870483602001111,68.59428539063813,28,ENVCOLD
Cold,8.20455808782657,68.92544097951031,28,ENVCOLD
Cold,9.571984435797665,68.71953639846747,28,ENVCOLD
Cold,10.93941078376876,70.21316884890902,28,ENVCOLD
Cold,12.240133407448582,67.92626896551748,28,ENVCOLD
Cold,13.474152306837132,68.10441612527076,28,ENVCOLD
Cold,14.774874930516953,67.00015265700499,28,ENVCOLD
Cold,16.04224569205114,65.52489155422296,28,ENVCOLD
Cold,17.34296831573096,67.26576008662344,28,ENVCOLD
Cold,18.67704280155642,67.50061062801947,28,ENVCOLD
Cold,19.977765425236242,67.46141269365316,28,ENVCOLD
Cold,21.345191773207336,67.1619880393138,28,ENVCOLD
Cold,22.679266259032797,68.59794892553727,28,ENVCOLD
Cold,24.04669260700389,70.29209751790778,28,ENVCOLD
Cold,25.44747081712062,69.18601389305351,28,ENVCOLD
Cold,26.81489716509172,69.5735976011994,28,ENVCOLD
Cold,28.182323513062812,70.2045223055139,28,ENVCOLD
Cold,29.583101723179542,71.30486966516743,28,ENVCOLD
Cold,31.11728738187882,71.95410468099283,28,ENVCOLD
Cold,32.55141745414119,66.71134725970342,28,ENVCOLD
Cold,33.918843802112285,67.95569228718979,28,ENVCOLD
Cold,35.28627015008338,68.3114080626355,28,ENVCOLD
Cold,36.5869927737632,66.2094750624688,28,ENVCOLD
Cold,38.12117843246248,67.08643554889234,28,ENVCOLD
Cold,39.45525291828794,64.6338457771115,28,ENVCOLD
Cold,40.956086714841575,62.682151157754575,28,ENVCOLD
Cold,42.390216787103945,62.77635265700489,28,ENVCOLD
Cold,43.75764313507504,65.55703924704315,28,ENVCOLD
Cold,45.22512506948305,66.06376278527408,28,ENVCOLD
Cold,46.65925514174541,66.06089168748969,28,ENVCOLD
Cold,47.959977765425236,64.99669015492256,28,ENVCOLD
Cold,49.327404113396334,64.74000176578392,28,ENVCOLD
Cold,50.594774874930515,64.12825953689831,28,ENVCOLD
Cold,51.96220122290161,63.81042218890562,28,ENVCOLD
Cold,53.29627570872707,63.35661922372152,28,ENVCOLD
Cold,54.63035019455253,66.35955765450623,28,ENVCOLD
Cold,55.96442468037799,66.59655962018999,28,ENVCOLD
Cold,57.26514730405781,67.45197364651007,28,ENVCOLD
Cold,58.799332962757084,68.01150371480928,28,ENVCOLD
Cold,0.7670928293496386,81.39213363318346,29,ENVCOLD
Cold,2.201222901612007,81.3055246376812,29,ENVCOLD
Cold,3.6020011117287383,80.11551757454609,29,ENVCOLD
Cold,5.036131183991106,79.608351924038,29,ENVCOLD
Cold,6.436909394107838,79.10412617024818,29,ENVCOLD
Cold,7.871039466370205,78.87237231384304,29,ENVCOLD
Cold,9.371873262923847,78.70659217058139,29,ENVCOLD
Cold,10.806003335186215,79.14254369481927,29,ENVCOLD
Cold,12.273485269594218,79.49638390804594,29,ENVCOLD
Cold,13.774319066147859,80.24375798767284,29,ENVCOLD
Cold,15.208449138410227,80.16395378977177,29,ENVCOLD
Cold,16.642579210672597,80.53145024154588,29,ENVCOLD
Cold,18.143413007226236,80.4535068798934,29,ENVCOLD
Cold,19.577543079488603,79.61508159253707,29,ENVCOLD
Cold,21.04502501389661,79.60440329835086,29,ENVCOLD
Cold,22.479155086158976,79.77087429618528,29,ENVCOLD
Cold,24.213451917732073,80.22321659170416,29,ENVCOLD
Cold,25.84769316286826,79.65979406963187,29,ENVCOLD
Cold,27.281823235130627,79.65340426453443,29,ENVCOLD
Cold,28.749305169538633,79.45540666333504,29,ENVCOLD
Cold,30.216787103946636,79.28271654172916,29,ENVCOLD
Cold,31.650917176209006,79.11871464267867,29,ENVCOLD
Cold,33.185102834908285,79.31606586706647,29,ENVCOLD
Cold,34.95275152862701,79.30394236215226,29,ENVCOLD
Cold,36.5869927737632,79.10126640013327,29,ENVCOLD
Cold,38.12117843246248,78.30793096784943,29,ENVCOLD
Cold,39.45525291828794,77.5683689821756,29,ENVCOLD
Cold,40.78932740411339,77.34722262202236,29,ENVCOLD
Cold,42.19010561423013,77.24539333666497,29,ENVCOLD
Cold,43.65758754863813,76.75773183408299,29,ENVCOLD
Cold,45.091717620900496,76.53554096285191,29,ENVCOLD
Cold,46.625903279599775,76.22852650341498,29,ENVCOLD
Cold,48.160088938299054,76.23756131934032,29,ENVCOLD
Cold,49.69427459699833,76.61434912543727,29,ENVCOLD
Cold,51.4952751528627,76.71343431617524,29,ENVCOLD
Cold,53.029460811561975,75.94098783941364,29,ENVCOLD
Cold,54.59699833240689,75.48483918040982,29,ENVCOLD
Cold,55.897720956086715,74.7205732133933,29,ENVCOLD
Cold,57.331851028349085,74.412202665334,29,ENVCOLD
Cold,58.699277376320175,73.78418807263036,29,ENVCOLD
Cold,60,74.1218013439037,29,ENVCOLD
Cold,0.30016675931072817,51.09483030961245,30,ENVCOLD
Cold,1.500833796553641,47.298145260703,30,ENVCOLD
Cold,2.801556420233463,48.915300649675224,30,ENVCOLD
Cold,4.168982768204558,49.17878963851418,30,ENVCOLD
Cold,5.302946081156198,47.42333886390149,30,ENVCOLD
Cold,6.370205669816564,45.70918557387981,30,ENVCOLD
Cold,7.537520844913841,46.30962195568891,30,ENVCOLD
Cold,8.67148415786548,48.19080629685161,30,ENVCOLD
Cold,9.972206781545303,47.90295352323839,30,ENVCOLD
Cold,11.306281267370762,44.903302348825655,30,ENVCOLD
Cold,12.64035575319622,43.757732033983054,30,ENVCOLD
Cold,13.87437465258477,40.65205960353159,30,ENVCOLD
Cold,15.041689827682045,39.691703714809385,30,ENVCOLD
Cold,16.14230127848805,40.09651887389648,30,ENVCOLD
Cold,17.34296831573096,41.66324707646182,30,ENVCOLD
Cold,18.543635352973872,41.59641725803777,30,ENVCOLD
Cold,19.64424680377988,40.43980559720143,30,ENVCOLD
Cold,20.811561978877155,38.34742392137271,30,ENVCOLD
Cold,21.945525291828794,37.741494086290274,30,ENVCOLD
Cold,23.046136742634797,36.037037214726,30,ENVCOLD
Cold,24.213451917732073,35.657651874063006,30,ENVCOLD
Cold,25.28071150639244,35.65779383641513,30,ENVCOLD
Cold,26.247915508615897,33.89524954189584,30,ENVCOLD
Cold,27.415230683713173,37.61216538397477,30,ENVCOLD
Cold,28.615897720956085,37.83797071464279,30,ENVCOLD
Cold,29.683157309616455,39.438274895885435,30,ENVCOLD
Cold,30.783768760422458,38.49747736131947,30,ENVCOLD
Cold,31.851028349082824,38.600437914376236,30,ENVCOLD
Cold,34.018899388549194,44.08805423954698,30,ENVCOLD
Cold,35.11951083935519,44.20889541895728,30,ENVCOLD
Cold,36.2201222901612,45.2145649175413,30,ENVCOLD
Cold,37.420789327404115,44.9471042145595,30,ENVCOLD
Cold,38.65480822679266,45.52553976345163,30,ENVCOLD
Cold,39.98888271261812,45.678746793270086,30,ENVCOLD
Cold,41.22290161200667,45.24670421455953,30,ENVCOLD
Cold,42.2568093385214,44.99519473596544,30,ENVCOLD
Cold,43.32406892718177,45.06771141096128,30,ENVCOLD
Cold,44.42468037798777,45.25581672497097,30,ENVCOLD
Cold,45.525291828793776,45.28787446276872,30,ENVCOLD
Cold,46.625903279599775,45.12777374646022,30,ENVCOLD
Cold,47.72651473040578,46.20672610361497,30,ENVCOLD
Cold,48.96053362979433,46.47998054306182,30,ENVCOLD
Cold,50.327959977765424,46.31533756455116,30,ENVCOLD
Cold,51.62868260144525,47.24776175245713,30,ENVCOLD
Cold,52.86270150083379,47.86340519740142,30,ENVCOLD
Cold,53.9633129516398,46.57445503914713,30,ENVCOLD
Cold,55.03057254030016,45.597783474929194,30,ENVCOLD
Cold,56.13118399110617,44.593703514909315,30,ENVCOLD
Cold,57.19844357976653,43.80324407796108,30,ENVCOLD
Cold,58.2657031684269,43.08803188405801,30,ENVCOLD
Cold,59.36631461923291,42.975854072963635,30,ENVCOLD
Cold,0.4002223457476376,70.81653846410138,31,ENVCOLD
Cold,1.5341856586992773,74.70797064800942,31,ENVCOLD
Cold,2.701500833796554,76.13332503748136,31,ENVCOLD
Cold,3.802112284602557,76.17024117941035,31,ENVCOLD
Cold,4.936075597554197,75.93406346826592,31,ENVCOLD
Cold,6.136742634797109,75.75157121439284,31,ENVCOLD
Cold,7.370761534185658,75.79813130101634,31,ENVCOLD
Cold,8.571428571428571,76.56932723638195,31,ENVCOLD
Cold,9.772095608671483,76.83605324004672,31,ENVCOLD
Cold,11.03946637020567,77.8153358320841,31,ENVCOLD
Cold,12.240133407448582,76.73881605863745,31,ENVCOLD
Cold,13.474152306837132,77.4680718307513,31,ENVCOLD
Cold,14.774874930516953,78.09589052140603,31,ENVCOLD
Cold,16.04224569205114,78.19523711477603,31,ENVCOLD
Cold,17.409672040022233,78.35483414959191,31,ENVCOLD
Cold,18.743746525847694,78.34090671331012,31,ENVCOLD
Cold,20.044469149527515,78.6308189571882,31,ENVCOLD
Cold,21.378543635352973,78.50226096951535,31,ENVCOLD
Cold,22.579210672595885,78.89243791437613,31,ENVCOLD
Cold,23.746525847693164,78.41195272363817,31,ENVCOLD
Cold,24.91384102279044,78.596126503415,31,ENVCOLD
Cold,26.11450806003335,80.07634912543733,31,ENVCOLD
Cold,27.281823235130627,79.19467256371817,31,ENVCOLD
Cold,28.48249027237354,79.87423924704315,31,ENVCOLD
Cold,29.683157309616455,79.64867929368657,31,ENVCOLD
Cold,30.883824346859367,80.34984840912882,31,ENVCOLD
Cold,32.05113952195664,80.50101722472102,31,ENVCOLD
Cold,33.21845469705392,80.32570021655842,31,ENVCOLD
Cold,34.35241801000556,79.69542665334002,31,ENVCOLD
Cold,35.55308504724847,79.08671824087959,31,ENVCOLD
Cold,36.720400222345745,79.2960571380976,31,ENVCOLD
Cold,37.9544191217343,77.17643681492586,31,ENVCOLD
Cold,39.221789883268485,77.35846413459942,31,ENVCOLD
Cold,40.489160644802666,79.25225234049643,31,ENVCOLD
Cold,41.756531406336855,79.89411984007998,31,ENVCOLD
Cold,43.023902167871036,80.56287309678504,31,ENVCOLD
Cold,44.25792106725959,80.29688875562223,31,ENVCOLD
Cold,45.55864369093941,80.61773623188411,31,ENVCOLD
Cold,46.79266259032796,81.26223964684328,31,ENVCOLD
Cold,47.959977765425236,81.67041649175421,31,ENVCOLD
Cold,49.060589216231236,80.19274812593711,31,ENVCOLD
Cold,50.19455252918288,80.20361855738803,31,ENVCOLD
Cold,51.32851584213452,80.52802921872403,31,ENVCOLD
Cold,52.495831017231794,80.67093949691834,31,ENVCOLD
Cold,53.62979433018344,80.26837614526073,31,ENVCOLD
Cold,54.86381322957198,81.04665757121437,31,ENVCOLD
Cold,56.09783212896053,80.70937761119441,31,ENVCOLD
Cold,57.331851028349085,80.44181079460282,31,ENVCOLD
Cold,58.46581434130072,79.82999646843257,31,ENVCOLD
Cold,59.599777654252364,79.92627896051982,31,ENVCOLD
Cold,0.33351862145636463,92.51189684493605,3,ENVCOLD
Cold,0.8671484157865481,88.13211924037984,3,ENVCOLD
Cold,2.0344635908838242,85.76377344661005,3,ENVCOLD
Cold,3.1350750416898276,89.26377471264387,3,ENVCOLD
Cold,4.302390216787104,92.13309938364178,3,ENVCOLD
Cold,5.36964980544747,90.7379573546561,3,ENVCOLD
Cold,6.60366870483602,90.70613596535082,3,ENVCOLD
Cold,7.871039466370205,91.45101862402132,3,ENVCOLD
Cold,9.305169538632574,91.75298920539733,3,ENVCOLD
Cold,10.572540300166759,92.70581262701987,3,ENVCOLD
Cold,11.739855475264035,90.94031590871242,3,ENVCOLD
Cold,12.907170650361312,90.97453080126621,3,ENVCOLD
Cold,14.041133963312951,94.67166343494934,3,ENVCOLD
Cold,15.17509727626459,95.32536435115792,3,ENVCOLD
Cold,16.275708727070594,96.10063098450779,3,ENVCOLD
Cold,17.409672040022233,99.21790621355991,3,ENVCOLD
Cold,18.543635352973872,101.06564077961022,3,ENVCOLD
Cold,19.677598665925515,104.06923075129114,3,ENVCOLD
Cold,20.84491384102279,105.9818498750627,3,ENVCOLD
Cold,21.945525291828794,103.914030384808,3,ENVCOLD
Cold,23.246247915508615,101.22447013160091,3,ENVCOLD
Cold,24.280155642023345,100.30396411794105,3,ENVCOLD
Cold,25.44747081712062,101.39276568382499,3,ENVCOLD
Cold,26.514730405780988,102.55959513576568,3,ENVCOLD
Cold,27.61534185658699,103.52388702315532,3,ENVCOLD
Cold,28.715953307392997,102.24701745793776,3,ENVCOLD
Cold,29.849916620344636,103.23412703648194,3,ENVCOLD
Cold,30.983879933296276,104.32225210727982,3,ENVCOLD
Cold,32.08449138410228,106.32660086623355,3,ENVCOLD
Cold,33.285158421345194,109.10380519740153,3,ENVCOLD
Cold,34.385769872151194,106.58948968848917,3,ENVCOLD
Cold,35.58643690939411,104.16507153090126,3,ENVCOLD
Cold,36.75375208449138,103.81673173413301,3,ENVCOLD
Cold,37.85436353529739,104.20021332667004,3,ENVCOLD
Cold,39.12173429683157,103.41062928535736,3,ENVCOLD
Cold,40.45580878265703,103.7902406463435,3,ENVCOLD
Cold,41.5230683713174,102.38193166749969,3,ENVCOLD
Cold,42.6236798221234,101.83060676328502,3,ENVCOLD
Cold,43.724291272929406,100.869591104448,3,ENVCOLD
Cold,44.79155086158977,102.477274329502,3,ENVCOLD
Cold,45.92551417454141,103.51881662502085,3,ENVCOLD
Cold,46.95942190105614,108.5516180909545,3,ENVCOLD
Cold,48.060033351862145,110.49931790771281,3,ENVCOLD
Cold,49.227348526959425,111.87074982508754,3,ENVCOLD
Cold,50.29460811561979,110.27148968848911,3,ENVCOLD
Cold,51.52862701500834,109.76191980676327,3,ENVCOLD
Cold,52.662590327959975,110.31154915875399,3,ENVCOLD
Cold,53.62979433018344,109.00998070964522,3,ENVCOLD
Cold,54.6970539188438,108.97401326003668,3,ENVCOLD
Cold,55.73096164535853,108.8153523571549,3,ENVCOLD
Cold,56.83157309616453,111.91963218390815,3,ENVCOLD
Cold,57.8988326848249,110.66756761619197,3,ENVCOLD
Cold,59.266259032796,112.60258317507909,3,ENVCOLD
Cold,0.9672040022234575,123.18667952690332,4,WATCOLD
Cold,2.1011673151750974,124.17107163085132,4,WATCOLD
Cold,3.235130628126737,123.89742032317176,4,WATCOLD
Cold,4.235686492495831,118.47965947026506,4,WATCOLD
Cold,5.202890494719289,118.1356716641686,4,WATCOLD
Cold,6.136742634797109,120.80920226553476,4,WATCOLD
Cold,7.07059477487493,121.51564444444475,4,WATCOLD
Cold,8.037798777098388,124.42072756954937,4,WATCOLD
Cold,8.971650917176209,129.13446949858425,4,WATCOLD
Cold,9.972206781545303,130.1403590538065,4,WATCOLD
Cold,11.006114508060033,133.15103761452622,4,WATCOLD
Cold,12.0733740967204,132.44643461602578,4,WATCOLD
Cold,13.10728182323513,128.93716671664197,4,WATCOLD
Cold,14.14118954974986,129.3451710478098,4,WATCOLD
Cold,15.241801000555864,126.08374122938541,4,WATCOLD
Cold,16.375764313507503,125.5944614692655,4,WATCOLD
Cold,17.576431350750415,132.14738317507909,4,WATCOLD
Cold,18.77709838799333,135.08466466766637,4,WATCOLD
Cold,19.744302390216788,126.08921252707002,4,WATCOLD
Cold,20.67815453029461,126.9896071297688,4,WATCOLD
Cold,21.645358532518067,127.02078690654777,4,WATCOLD
Cold,22.579210672595885,128.1712928868903,4,WATCOLD
Cold,23.513062812673706,129.60588032650378,4,WATCOLD
Cold,24.546970539188436,131.45978727303103,4,WATCOLD
Cold,25.514174541411894,132.82753603198435,4,WATCOLD
Cold,26.548082267926624,133.32906036981555,4,WATCOLD
Cold,27.548638132295718,138.41706673330023,4,WATCOLD
Cold,28.582545858810448,137.36111864067965,4,WATCOLD
Cold,29.61645358532518,138.21976798267556,4,WATCOLD
Cold,30.68371317398555,139.24155435615558,4,WATCOLD
Cold,31.750972762645915,139.494537497918,4,WATCOLD
Cold,32.81823235130628,139.226046676662,4,WATCOLD
Cold,33.85214007782101,138.12863808095963,4,WATCOLD
Cold,34.95275152862701,134.5215317341331,4,WATCOLD
Cold,36.086714841578655,133.20376368482474,4,WATCOLD
Cold,37.320733740967206,128.99512147259728,4,WATCOLD
Cold,38.55475264035575,127.83070211560894,4,WATCOLD
Cold,39.7887715397443,127.49391660836275,4,WATCOLD
Cold,40.75597554196776,117.99570584707661,4,WATCOLD
Cold,41.756531406336855,120.39800796268543,4,WATCOLD
Cold,42.79043913285158,122.91127996002007,4,WATCOLD
Cold,43.824346859366315,125.04896408462433,4,WATCOLD
Cold,44.89160644802668,128.56007333000207,4,WATCOLD
Cold,45.92551417454141,127.19805557221414,4,WATCOLD
Cold,46.95942190105614,131.76768352490436,4,WATCOLD
Cold,47.99332962757087,131.93107956021993,4,WATCOLD
Cold,49.060589216231236,131.8106096618359,4,WATCOLD
Cold,50.127848804891606,131.12194272863584,4,WATCOLD
Cold,51.128404669260696,122.2918686656674,4,WATCOLD
Cold,52.16231239577543,106.27059386973201,4,WATCOLD
Cold,52.86270150083379,109.80839793436621,4,WATCOLD
Cold,54.53029460811562,117.50518124271201,4,WATCOLD
Cold,55.73096164535853,114.01617441279365,4,WATCOLD
Cold,57.03168426903835,113.29522355488926,4,WATCOLD
Cold,58.09894385769872,112.77510458104288,4,WATCOLD
Cold,59.09949972206781,113.28944087956023,4,WATCOLD
Cold,0.7670928293496386,147.4327431284368,5,WATCOLD
Cold,1.5675375208449138,150.70640283191773,5,WATCOLD
Cold,2.4013340744858254,150.51007829418728,5,WATCOLD
Cold,3.2684824902723735,146.24683125104212,5,WATCOLD
Cold,4.168982768204558,149.50552377144825,5,WATCOLD
Cold,5.00277932184547,147.84821855738875,5,WATCOLD
Cold,5.803224013340745,139.0626214892568,5,WATCOLD
Cold,6.60366870483602,141.6349090787951,5,WATCOLD
Cold,7.404113396331295,141.3492067299698,5,WATCOLD
Cold,8.171206225680933,143.19002268865697,5,WATCOLD
Cold,9.005002779321845,140.2062754289536,5,WATCOLD
Cold,9.805447470817121,142.88034289521997,5,WATCOLD
Cold,10.639244024458032,142.86267499583667,5,WATCOLD
Cold,11.439688715953308,141.08578424121382,5,WATCOLD
Cold,12.306837131739856,135.62549361985748,5,WATCOLD
Cold,13.20733740967204,134.93796375145865,5,WATCOLD
Cold,14.107837687604224,134.71530044977575,5,WATCOLD
Cold,14.941634241245136,124.82934875895437,5,WATCOLD
Cold,15.708727070594774,122.36882028985588,5,WATCOLD
Cold,16.442468037798776,121.07819390304911,5,WATCOLD
Cold,17.276264591439688,122.56180399800195,5,WATCOLD
Cold,18.043357420789327,119.64317517907813,5,WATCOLD
Cold,18.810450250138967,120.83133519906806,5,WATCOLD
Cold,19.577543079488603,119.71934222888598,5,WATCOLD
Cold,20.344635908838242,123.72578740629805,5,WATCOLD
Cold,21.145080600333518,125.7538813926381,5,WATCOLD
Cold,21.945525291828794,124.35202825254157,5,WATCOLD
Cold,22.74596998332407,127.05854642678726,5,WATCOLD
Cold,23.513062812673706,125.47679916708344,5,WATCOLD
Cold,24.31350750416898,126.59232637014935,5,WATCOLD
Cold,25.113952195664258,122.87141732467184,5,WATCOLD
Cold,25.881045025013897,121.82983015159101,5,WATCOLD
Cold,26.681489716509173,125.70519576878335,5,WATCOLD
Cold,27.44858254585881,124.45456844910933,5,WATCOLD
Cold,28.28237909949972,121.16002975179181,5,WATCOLD
Cold,29.082823790994997,120.25322185573881,5,WATCOLD
Cold,29.949972206781545,122.67924347826111,5,WATCOLD
Cold,30.85047248471373,119.9173225720483,5,WATCOLD
Cold,31.617565314063366,113.17216501749152,5,WATCOLD
Cold,32.384658143413006,115.91114769282096,5,WATCOLD
Cold,33.15175097276265,119.08960579710255,5,WATCOLD
Cold,33.95219566425792,118.2712042645347,5,WATCOLD
Cold,34.78599221789883,118.15018390804667,5,WATCOLD
Cold,35.58643690939411,119.2147074462769,5,WATCOLD
Cold,36.42023346303502,124.2611646176922,5,WATCOLD
Cold,37.2206781545303,117.17200716308537,5,WATCOLD
Cold,37.98777098387993,118.16890638014459,5,WATCOLD
Cold,38.75486381322957,119.16568005997054,5,WATCOLD
Cold,39.55530850472485,121.7200184241215,5,WATCOLD
Cold,40.38910505836576,120.98987782775333,5,WATCOLD
Cold,41.22290161200667,120.24202092287234,5,WATCOLD
Cold,42.05669816564758,124.21529745127498,5,WATCOLD
Cold,42.89049471928849,120.62870534732667,5,WATCOLD
Cold,43.824346859366315,116.2514942528742,5,WATCOLD
Cold,44.79155086158977,119.39350538064367,5,WATCOLD
Cold,45.85881045025014,121.79967706146964,5,WATCOLD
Cold,46.79266259032796,122.94139576878267,5,WATCOLD
Cold,47.62645914396887,117.04964710977875,5,WATCOLD
Cold,48.36020011117287,116.95115968682329,5,WATCOLD
Cold,49.19399666481378,121.59581352657057,5,WATCOLD
Cold,50.06114508060033,122.95201619190453,5,WATCOLD
Cold,50.92829349638688,123.25785360653032,5,WATCOLD
Cold,51.762090050027794,128.09850294852578,5,WATCOLD
Cold,52.562534741523066,127.70430658004429,5,WATCOLD
Cold,53.32962757087271,126.53221902382226,5,WATCOLD
Cold,54.13007226236798,122.07174166250275,5,WATCOLD
Cold,54.96386881600889,126.05273163418366,5,WATCOLD
Cold,55.76431350750417,122.129451274363,5,WATCOLD
Cold,56.66481378543635,123.49214016325267,5,WATCOLD
Cold,57.5319622012229,123.41015445610559,5,WATCOLD
Cold,58.39911061700945,115.63986540063382,5,WATCOLD
Cold,59.266259032796,114.7669278027663,5,WATCOLD
Cold,0.4002223457476376,102.45394932533807,6,WATCOLD
Cold,1.367426347971095,100.32880036648407,6,WATCOLD
Cold,2.301278488048916,101.95003071797454,6,WATCOLD
Cold,3.4018899388549193,100.04605827086533,6,WATCOLD
Cold,4.402445803224014,100.45547602865261,6,WATCOLD
Cold,5.36964980544747,99.63385633849758,6,WATCOLD
Cold,6.403557531962202,104.24024854239617,6,WATCOLD
Cold,7.437465258476932,102.00591717474603,6,WATCOLD
Cold,8.471372984991662,101.32091217724508,6,WATCOLD
Cold,9.471928849360756,100.52122342162357,6,WATCOLD
Cold,10.439132851584214,99.71991247709515,6,WATCOLD
Cold,11.406336853807671,101.45139257038205,6,WATCOLD
Cold,12.373540856031129,100.418732000667,6,WATCOLD
Cold,13.374096720400223,101.82302375478993,6,WATCOLD
Cold,14.408004446914953,105.07583241712538,6,WATCOLD
Cold,15.408560311284047,105.67285887056474,6,WATCOLD
Cold,16.40911617565314,115.86271277694593,6,WATCOLD
Cold,17.34296831573096,113.59085400633033,6,WATCOLD
Cold,18.343524180100054,112.10392683658186,6,WATCOLD
Cold,19.377431906614785,111.5873130767961,6,WATCOLD
Cold,20.411339633129515,112.17937984341268,6,WATCOLD
Cold,21.445247359644245,109.36968619023847,6,WATCOLD
Cold,22.512506948304612,111.45353746460124,6,WATCOLD
Cold,23.546414674819342,114.95477231384395,6,WATCOLD
Cold,24.546970539188436,113.07792866899975,6,WATCOLD
Cold,25.54752640355753,118.26565094119675,6,WATCOLD
Cold,26.58143413007226,119.51345747126489,6,WATCOLD
Cold,27.682045580878267,120.45787976012033,6,WATCOLD
Cold,28.916064480266815,124.30237514576092,6,WATCOLD
Cold,30.116731517509727,121.88686300183258,6,WATCOLD
Cold,31.150639244024457,113.78000263201785,6,WATCOLD
Cold,32.15119510839355,113.39526953190101,6,WATCOLD
Cold,33.15175097276265,113.62715762119016,6,WATCOLD
Cold,34.15230683713174,114.21331194402893,6,WATCOLD
Cold,35.11951083935519,115.079683391638,6,WATCOLD
Cold,36.12006670372429,114.4638926203569,6,WATCOLD
Cold,37.18732629238466,117.18694815925448,6,WATCOLD
Cold,38.254585881045024,124.53524627686208,6,WATCOLD
Cold,39.28849360755976,120.98726283524931,6,WATCOLD
Cold,40.38910505836576,120.90756804930973,6,WATCOLD
Cold,41.42301278488049,127.58110321505985,6,WATCOLD
Cold,42.490272373540854,123.63926483424979,6,WATCOLD
Cold,43.557531962201224,123.9486970181579,6,WATCOLD
Cold,44.59143968871595,123.30854919207081,6,WATCOLD
Cold,45.625347415230685,123.72889595202442,6,WATCOLD
Cold,46.69260700389105,121.45127759453693,6,WATCOLD
Cold,47.75986659255142,120.42472247209803,6,WATCOLD
